scan	precursor.mass	retention.time	motif	probability	overlap	motifdb_url	motifdb_annotation
14154	524.3611	432.591	urine_mass2motif_159.m2m	0.12413587360046159	0.47032834097173903	b'http://ms2lda.org/motifdb/motif/150945'	b'C6H10O3 metabolite with C3H7O fragment - check - interesting!'
14117	524.9071	432.216	urine_mass2motif_159.m2m	0.6152560236014833	0.47032834097173903	b'http://ms2lda.org/motifdb/motif/150945'	b'C6H10O3 metabolite with C3H7O fragment - check - interesting!'
6940	527.3217	250.508	urine_mass2motif_159.m2m	0.6152560236014833	0.47032834097173903	b'http://ms2lda.org/motifdb/motif/150945'	b'C6H10O3 metabolite with C3H7O fragment - check - interesting!'
11923	528.874	373.218	gnps_motif_15.m2m	0.173359807193646	0.7078356607106717	b'http://ms2lda.org/motifdb/motif/151006'	b'Fragments indicative for y-aminobutyric acid (amimobutyrate) substructure (MzCloud) \xe2\x80\x93 present in Beer 2 & Beer 3 \xe2\x80\x93 in beer 3 mainly based on C4H7O2 fragment.'
13073	529.39	399.985	urine_mass2motif_159.m2m	0.2024187221952869	0.47056919272201586	b'http://ms2lda.org/motifdb/motif/150945'	b'C6H10O3 metabolite with C3H7O fragment - check - interesting!'
13073	529.39	399.985	gnps_motif_15.m2m	0.15751685010000366	0.7078356607106718	b'http://ms2lda.org/motifdb/motif/151006'	b'Fragments indicative for y-aminobutyric acid (amimobutyrate) substructure (MzCloud) \xe2\x80\x93 present in Beer 2 & Beer 3 \xe2\x80\x93 in beer 3 mainly based on C4H7O2 fragment.'
14112	530.3382	432.445	urine_mass2motif_159.m2m	0.6152560236014833	0.47032834097173903	b'http://ms2lda.org/motifdb/motif/150945'	b'C6H10O3 metabolite with C3H7O fragment - check - interesting!'
11446	530.3792	361.421	urine_mass2motif_159.m2m	0.10277448080952474	0.5940969148257623	b'http://ms2lda.org/motifdb/motif/150945'	b'C6H10O3 metabolite with C3H7O fragment - check - interesting!'
11446	530.3792	361.421	gnps_motif_15.m2m	0.10215749969262516	0.7078356607106718	b'http://ms2lda.org/motifdb/motif/151006'	b'Fragments indicative for y-aminobutyric acid (amimobutyrate) substructure (MzCloud) \xe2\x80\x93 present in Beer 2 & Beer 3 \xe2\x80\x93 in beer 3 mainly based on C4H7O2 fragment.'
7775	531.2206	265.233	urine_mass2motif_93.m2m	0.28633571450733936	0.5899736060136612	b'http://ms2lda.org/motifdb/motif/150957'	b'Mass2Motif related to [glucoronate-H2O] indicative for glucuronidation'
8605	531.2207	284.135	urine_mass2motif_93.m2m	0.3322132584548754	0.5899736060136612	b'http://ms2lda.org/motifdb/motif/150957'	b'Mass2Motif related to [glucoronate-H2O] indicative for glucuronidation'
2666	531.2948	168.876	gnps_motif_3.m2m	0.6502982451524744	0.9251936734707631	b'http://ms2lda.org/motifdb/motif/151029'	b'nitrogen containing substructure [C5H12N] (in beer related to Leucine)'
14405	531.4007	441.098	urine_mass2motif_159.m2m	0.630068251557942	0.5158472794256473	b'http://ms2lda.org/motifdb/motif/150945'	b'C6H10O3 metabolite with C3H7O fragment - check - interesting!'
11796	532.39	370.521	urine_mass2motif_159.m2m	0.3161833332899871	0.5186047683925175	b'http://ms2lda.org/motifdb/motif/150945'	b'C6H10O3 metabolite with C3H7O fragment - check - interesting!'
14152	533.4203	433.008	urine_mass2motif_159.m2m	0.5211052980167271	0.47032834097173903	b'http://ms2lda.org/motifdb/motif/150945'	b'C6H10O3 metabolite with C3H7O fragment - check - interesting!'
2683	534.3487	169.081	urine_mass2motif_159.m2m	0.25087714961540125	0.5945208503005202	b'http://ms2lda.org/motifdb/motif/150945'	b'C6H10O3 metabolite with C3H7O fragment - check - interesting!'
8463	535.3353	281.44	gnps_motif_21.m2m	0.1206102544608237	0.5529339381374945	b'http://ms2lda.org/motifdb/motif/151068'	b'Fragments indicative for ethylphenol substructure (i.e. resulting from Tyramine \xe2\x80\x93 MzCloud)'
11362	535.3645	359.469	gnps_motif_21.m2m	0.28024995058709967	0.5529339381374945	b'http://ms2lda.org/motifdb/motif/151068'	b'Fragments indicative for ethylphenol substructure (i.e. resulting from Tyramine \xe2\x80\x93 MzCloud)'
12411	535.882	385.229	urine_mass2motif_159.m2m	0.10642409787919122	0.47056919272201586	b'http://ms2lda.org/motifdb/motif/150945'	b'C6H10O3 metabolite with C3H7O fragment - check - interesting!'
10902	536.871	348.751	gnps_motif_15.m2m	0.13419896757799768	0.7078356607106717	b'http://ms2lda.org/motifdb/motif/151006'	b'Fragments indicative for y-aminobutyric acid (amimobutyrate) substructure (MzCloud) \xe2\x80\x93 present in Beer 2 & Beer 3 \xe2\x80\x93 in beer 3 mainly based on C4H7O2 fragment.'
11920	537.3868	373.151	urine_mass2motif_159.m2m	0.10296895632815688	0.5460613391552608	b'http://ms2lda.org/motifdb/motif/150945'	b'C6H10O3 metabolite with C3H7O fragment - check - interesting!'
10449	538.3773	338.754	gnps_motif_15.m2m	0.1047570521703481	0.7078356607106718	b'http://ms2lda.org/motifdb/motif/151006'	b'Fragments indicative for y-aminobutyric acid (amimobutyrate) substructure (MzCloud) \xe2\x80\x93 present in Beer 2 & Beer 3 \xe2\x80\x93 in beer 3 mainly based on C4H7O2 fragment.'
10991	539.4157	350.339	urine_mass2motif_130.m2m	0.1528647349302406	0.6165718971534213	b'http://ms2lda.org/motifdb/motif/150948'	b'Polyethylene glycol related Mass2Motif \xe2\x80\x93 C6H13O3 fragment and smaller fragments present in PEG related compounds'
11926	539.865	373.241	urine_mass2motif_159.m2m	0.12994863310970564	0.47032834097173903	b'http://ms2lda.org/motifdb/motif/150945'	b'C6H10O3 metabolite with C3H7O fragment - check - interesting!'
14417	539.9135	441.55	urine_mass2motif_159.m2m	0.5654862289854568	0.5158472794256473	b'http://ms2lda.org/motifdb/motif/150945'	b'C6H10O3 metabolite with C3H7O fragment - check - interesting!'
11392	540.3902	359.737	urine_mass2motif_159.m2m	0.251053700151726	0.47032834097173903	b'http://ms2lda.org/motifdb/motif/150945'	b'C6H10O3 metabolite with C3H7O fragment - check - interesting!'
11797	540.9038	370.486	urine_mass2motif_159.m2m	0.4443059407455409	0.5212877635194262	b'http://ms2lda.org/motifdb/motif/150945'	b'C6H10O3 metabolite with C3H7O fragment - check - interesting!'
13414	541.3905	408.571	urine_mass2motif_159.m2m	0.6357288975834372	0.5158472794256473	b'http://ms2lda.org/motifdb/motif/150945'	b'C6H10O3 metabolite with C3H7O fragment - check - interesting!'
11849	542.373	370.825	gnps_motif_170.m2m	0.2906931424518365	0.5838576091402392	b'http://ms2lda.org/motifdb/motif/151054'	b'methoxy-methylaminophenyl substructure'
14413	542.3909	440.321	urine_mass2motif_159.m2m	0.5455703354823013	0.47032834097173903	b'http://ms2lda.org/motifdb/motif/150945'	b'C6H10O3 metabolite with C3H7O fragment - check - interesting!'
11369	543.8792	359.322	urine_mass2motif_159.m2m	0.12086664167865366	0.5459290053646823	b'http://ms2lda.org/motifdb/motif/150945'	b'C6H10O3 metabolite with C3H7O fragment - check - interesting!'
11369	543.8792	359.322	gnps_motif_15.m2m	0.10595681883712144	0.7078356607106718	b'http://ms2lda.org/motifdb/motif/151006'	b'Fragments indicative for y-aminobutyric acid (amimobutyrate) substructure (MzCloud) \xe2\x80\x93 present in Beer 2 & Beer 3 \xe2\x80\x93 in beer 3 mainly based on C4H7O2 fragment.'
12407	544.3949	384.95	urine_mass2motif_159.m2m	0.15140627029790107	0.5460613391552608	b'http://ms2lda.org/motifdb/motif/150945'	b'C6H10O3 metabolite with C3H7O fragment - check - interesting!'
14421	548.427	441.792	urine_mass2motif_159.m2m	0.5072140574846477	0.5185302745525561	b'http://ms2lda.org/motifdb/motif/150945'	b'C6H10O3 metabolite with C3H7O fragment - check - interesting!'
14414	548.9282	441.786	urine_mass2motif_159.m2m	0.6152560236014833	0.47032834097173903	b'http://ms2lda.org/motifdb/motif/150945'	b'C6H10O3 metabolite with C3H7O fragment - check - interesting!'
12327	549.3792	382.619	gnps_motif_170.m2m	0.30128515841663533	0.5838576091402392	b'http://ms2lda.org/motifdb/motif/151054'	b'methoxy-methylaminophenyl substructure'
11798	549.4169	370.018	urine_mass2motif_159.m2m	0.44640087941052387	0.5190209377712943	b'http://ms2lda.org/motifdb/motif/150945'	b'C6H10O3 metabolite with C3H7O fragment - check - interesting!'
11835	550.8872	370.809	gnps_motif_15.m2m	0.16587727216723888	0.7078356607106717	b'http://ms2lda.org/motifdb/motif/151006'	b'Fragments indicative for y-aminobutyric acid (amimobutyrate) substructure (MzCloud) \xe2\x80\x93 present in Beer 2 & Beer 3 \xe2\x80\x93 in beer 3 mainly based on C4H7O2 fragment.'
14420	550.904	441.852	urine_mass2motif_159.m2m	0.5361314023424689	0.47032834097173903	b'http://ms2lda.org/motifdb/motif/150945'	b'C6H10O3 metabolite with C3H7O fragment - check - interesting!'
12994	551.4022	397.157	urine_mass2motif_159.m2m	0.10244066595005336	0.47056919272201586	b'http://ms2lda.org/motifdb/motif/150945'	b'C6H10O3 metabolite with C3H7O fragment - check - interesting!'
12994	551.4022	397.157	gnps_motif_15.m2m	0.148121507519457	0.7078356607106718	b'http://ms2lda.org/motifdb/motif/151006'	b'Fragments indicative for y-aminobutyric acid (amimobutyrate) substructure (MzCloud) \xe2\x80\x93 present in Beer 2 & Beer 3 \xe2\x80\x93 in beer 3 mainly based on C4H7O2 fragment.'
11799	551.8925	370.858	urine_mass2motif_159.m2m	0.5612993733601185	0.5183639166422406	b'http://ms2lda.org/motifdb/motif/150945'	b'C6H10O3 metabolite with C3H7O fragment - check - interesting!'
11361	552.3942	359.464	urine_mass2motif_159.m2m	0.10229181305218132	0.5460613391552607	b'http://ms2lda.org/motifdb/motif/150945'	b'C6H10O3 metabolite with C3H7O fragment - check - interesting!'
11368	554.8705	359.412	urine_mass2motif_159.m2m	0.12876996469033977	0.47032834097173903	b'http://ms2lda.org/motifdb/motif/150945'	b'C6H10O3 metabolite with C3H7O fragment - check - interesting!'
9088	555.292	300.309	gnps_motif_48.m2m	0.18982236091877452	0.9845594509523959	b'http://ms2lda.org/motifdb/motif/151051'	b'Fragment ion indicative for conjugation of a phosphate group (H4O4P)'
9815	556.3856	319.171	urine_mass2motif_159.m2m	0.6152560236014833	0.47032834097173903	b'http://ms2lda.org/motifdb/motif/150945'	b'C6H10O3 metabolite with C3H7O fragment - check - interesting!'
11836	559.3996	372.339	urine_mass2motif_159.m2m	0.11018028493191098	0.5460613391552608	b'http://ms2lda.org/motifdb/motif/150945'	b'C6H10O3 metabolite with C3H7O fragment - check - interesting!'
11836	559.3996	372.339	gnps_motif_15.m2m	0.10320139826601382	0.7078356607106718	b'http://ms2lda.org/motifdb/motif/151006'	b'Fragments indicative for y-aminobutyric acid (amimobutyrate) substructure (MzCloud) \xe2\x80\x93 present in Beer 2 & Beer 3 \xe2\x80\x93 in beer 3 mainly based on C4H7O2 fragment.'
10375	560.3894	337.272	gnps_motif_15.m2m	0.1743388170653295	0.7078356607106717	b'http://ms2lda.org/motifdb/motif/151006'	b'Fragments indicative for y-aminobutyric acid (amimobutyrate) substructure (MzCloud) \xe2\x80\x93 present in Beer 2 & Beer 3 \xe2\x80\x93 in beer 3 mainly based on C4H7O2 fragment.'
14497	560.4216	450.904	urine_mass2motif_159.m2m	0.6293455573849464	0.5158472794256473	b'http://ms2lda.org/motifdb/motif/150945'	b'C6H10O3 metabolite with C3H7O fragment - check - interesting!'
12321	561.4134	382.075	urine_mass2motif_159.m2m	0.5257066703639988	0.47056919272201586	b'http://ms2lda.org/motifdb/motif/150945'	b'C6H10O3 metabolite with C3H7O fragment - check - interesting!'
12321	561.4134	382.075	gnps_motif_15.m2m	0.10677172194629045	0.7078356607106718	b'http://ms2lda.org/motifdb/motif/151006'	b'Fragments indicative for y-aminobutyric acid (amimobutyrate) substructure (MzCloud) \xe2\x80\x93 present in Beer 2 & Beer 3 \xe2\x80\x93 in beer 3 mainly based on C4H7O2 fragment.'
14557	562.4236	453.645	urine_mass2motif_159.m2m	0.6152560236014833	0.47032834097173903	b'http://ms2lda.org/motifdb/motif/150945'	b'C6H10O3 metabolite with C3H7O fragment - check - interesting!'
14427	562.4422	441.812	urine_mass2motif_159.m2m	0.5088406413036898	0.47032834097173903	b'http://ms2lda.org/motifdb/motif/150945'	b'C6H10O3 metabolite with C3H7O fragment - check - interesting!'
5555	565.207	223.171	gnps_motif_34.m2m	0.13473032531366802	0.30427251682385464	b'http://ms2lda.org/motifdb/motif/151079'	b'[1 3-dihydro-2-benzofuran-1-yl]pyrrolidine substructure'
12328	566.4097	382.41	urine_mass2motif_159.m2m	0.14506206584269649	0.5459290053646824	b'http://ms2lda.org/motifdb/motif/150945'	b'C6H10O3 metabolite with C3H7O fragment - check - interesting!'
14524	568.9343	451.126	urine_mass2motif_159.m2m	0.5939937366943574	0.5158472794256473	b'http://ms2lda.org/motifdb/motif/150945'	b'C6H10O3 metabolite with C3H7O fragment - check - interesting!'
13999	569.4323	425.326	urine_mass2motif_159.m2m	0.42482067109133054	0.47284497818833227	b'http://ms2lda.org/motifdb/motif/150945'	b'C6H10O3 metabolite with C3H7O fragment - check - interesting!'
12322	569.9246	381.746	urine_mass2motif_159.m2m	0.5405229028508574	0.5158472794256473	b'http://ms2lda.org/motifdb/motif/150945'	b'C6H10O3 metabolite with C3H7O fragment - check - interesting!'
14510	571.4113	450.859	urine_mass2motif_159.m2m	0.6152560236014833	0.47032834097173903	b'http://ms2lda.org/motifdb/motif/150945'	b'C6H10O3 metabolite with C3H7O fragment - check - interesting!'
11732	572.379	366.578	urine_mass2motif_159.m2m	0.6152560236014833	0.47032834097173903	b'http://ms2lda.org/motifdb/motif/150945'	b'C6H10O3 metabolite with C3H7O fragment - check - interesting!'
2140	572.713	157.523	gnps_motif_7.m2m	0.2737191016608205	0.9529110692879593	b'http://ms2lda.org/motifdb/motif/151013'	b'Small nitrogen containing fragment ion \xe2\x80\x93 often proline or ornithine derived \xe2\x80\x93 most abundant fragment in beer data'
2140	572.713	157.523	gnps_motif_14.m2m	0.23220964357906287	0.9070567858354481	b'http://ms2lda.org/motifdb/motif/151017'	b'Aliphatic amine (NH3 loss indicates free NH2 group coupled to aliphatic chain)'
2138	572.9133	157.661	gnps_motif_7.m2m	0.374082772269788	0.9529110692879593	b'http://ms2lda.org/motifdb/motif/151013'	b'Small nitrogen containing fragment ion \xe2\x80\x93 often proline or ornithine derived \xe2\x80\x93 most abundant fragment in beer data'
2138	572.9133	157.661	gnps_motif_14.m2m	0.2562661460931388	0.9070567858354481	b'http://ms2lda.org/motifdb/motif/151017'	b'Aliphatic amine (NH3 loss indicates free NH2 group coupled to aliphatic chain)'
12925	573.4155	394.655	urine_mass2motif_159.m2m	0.23460737779467108	0.47056919272201586	b'http://ms2lda.org/motifdb/motif/150945'	b'C6H10O3 metabolite with C3H7O fragment - check - interesting!'
12925	573.4155	394.655	gnps_motif_15.m2m	0.1987092806223497	0.7078356607106717	b'http://ms2lda.org/motifdb/motif/151006'	b'Fragments indicative for y-aminobutyric acid (amimobutyrate) substructure (MzCloud) \xe2\x80\x93 present in Beer 2 & Beer 3 \xe2\x80\x93 in beer 3 mainly based on C4H7O2 fragment.'
11273	574.4045	357.368	urine_mass2motif_159.m2m	0.10690480389069969	0.5460613391552608	b'http://ms2lda.org/motifdb/motif/150945'	b'C6H10O3 metabolite with C3H7O fragment - check - interesting!'
11273	574.4045	357.368	gnps_motif_15.m2m	0.1219541887201973	0.7078356607106718	b'http://ms2lda.org/motifdb/motif/151006'	b'Fragments indicative for y-aminobutyric acid (amimobutyrate) substructure (MzCloud) \xe2\x80\x93 present in Beer 2 & Beer 3 \xe2\x80\x93 in beer 3 mainly based on C4H7O2 fragment.'
14528	577.4469	451.138	urine_mass2motif_159.m2m	0.5568442432511697	0.5158472794256473	b'http://ms2lda.org/motifdb/motif/150945'	b'C6H10O3 metabolite with C3H7O fragment - check - interesting!'
7776	578.3525	266.284	urine_mass2motif_159.m2m	0.6152560236014833	0.47032834097173903	b'http://ms2lda.org/motifdb/motif/150945'	b'C6H10O3 metabolite with C3H7O fragment - check - interesting!'
12293	578.4398	380.504	urine_mass2motif_159.m2m	0.5465360200286137	0.5186047683925175	b'http://ms2lda.org/motifdb/motif/150945'	b'C6H10O3 metabolite with C3H7O fragment - check - interesting!'
8964	579.2928	294.306	gnps_motif_48.m2m	0.17277395508086077	0.9845594509523959	b'http://ms2lda.org/motifdb/motif/151051'	b'Fragment ion indicative for conjugation of a phosphate group (H4O4P)'
8457	579.3606	282.26	gnps_motif_170.m2m	0.11764335328557864	0.5838576091402392	b'http://ms2lda.org/motifdb/motif/151054'	b'methoxy-methylaminophenyl substructure'
8457	579.3606	282.26	gnps_motif_11.m2m	0.24839278169066037	0.6514453145169555	b'http://ms2lda.org/motifdb/motif/151061'	b'Alkyl aromatic substructure \xe2\x80\x93 indicative for aromatic ring with 2-carbon alkyl chain attached i.e. phenylethene fragment from ethylbenzene as a result of the fragmentation process.'
14525	579.9248	451.062	urine_mass2motif_159.m2m	0.508284227261805	0.47032834097173903	b'http://ms2lda.org/motifdb/motif/150945'	b'C6H10O3 metabolite with C3H7O fragment - check - interesting!'
11760	581.4135	368.641	urine_mass2motif_159.m2m	0.1207218733295127	0.5460613391552608	b'http://ms2lda.org/motifdb/motif/150945'	b'C6H10O3 metabolite with C3H7O fragment - check - interesting!'
11760	581.4135	368.641	gnps_motif_15.m2m	0.1215141597507441	0.7078356607106718	b'http://ms2lda.org/motifdb/motif/151006'	b'Fragments indicative for y-aminobutyric acid (amimobutyrate) substructure (MzCloud) \xe2\x80\x93 present in Beer 2 & Beer 3 \xe2\x80\x93 in beer 3 mainly based on C4H7O2 fragment.'
14212	584.7837	434.87	urine_mass2motif_159.m2m	0.6152560236014833	0.47032834097173903	b'http://ms2lda.org/motifdb/motif/150945'	b'C6H10O3 metabolite with C3H7O fragment - check - interesting!'
9870	587.3666	321.408	gnps_motif_170.m2m	0.10162095977749845	0.5846919974741951	b'http://ms2lda.org/motifdb/motif/151054'	b'methoxy-methylaminophenyl substructure'
9305	588.3755	305.605	urine_mass2motif_159.m2m	0.6152560236014833	0.47032834097173903	b'http://ms2lda.org/motifdb/motif/150945'	b'C6H10O3 metabolite with C3H7O fragment - check - interesting!'
12215	588.4207	380.178	urine_mass2motif_159.m2m	0.11593700432114525	0.47056919272201586	b'http://ms2lda.org/motifdb/motif/150945'	b'C6H10O3 metabolite with C3H7O fragment - check - interesting!'
12215	588.4207	380.178	gnps_motif_15.m2m	0.11601511998224094	0.7078356607106717	b'http://ms2lda.org/motifdb/motif/151006'	b'Fragments indicative for y-aminobutyric acid (amimobutyrate) substructure (MzCloud) \xe2\x80\x93 present in Beer 2 & Beer 3 \xe2\x80\x93 in beer 3 mainly based on C4H7O2 fragment.'
12043	588.4483	375.784	gnps_motif_15.m2m	0.14633301194411213	0.7078356607106717	b'http://ms2lda.org/motifdb/motif/151006'	b'Fragments indicative for y-aminobutyric acid (amimobutyrate) substructure (MzCloud) \xe2\x80\x93 present in Beer 2 & Beer 3 \xe2\x80\x93 in beer 3 mainly based on C4H7O2 fragment.'
10753	589.4119	345.375	gnps_motif_15.m2m	0.20268995917365146	0.7078356607106717	b'http://ms2lda.org/motifdb/motif/151006'	b'Fragments indicative for y-aminobutyric acid (amimobutyrate) substructure (MzCloud) \xe2\x80\x93 present in Beer 2 & Beer 3 \xe2\x80\x93 in beer 3 mainly based on C4H7O2 fragment.'
2005	590.0336	154.89	gnps_motif_14.m2m	0.649038852754976	0.9070567858354481	b'http://ms2lda.org/motifdb/motif/151017'	b'Aliphatic amine (NH3 loss indicates free NH2 group coupled to aliphatic chain)'
14537	591.4616	450.672	urine_mass2motif_159.m2m	0.4769771965273318	0.5158472794256473	b'http://ms2lda.org/motifdb/motif/150945'	b'C6H10O3 metabolite with C3H7O fragment - check - interesting!'
12781	595.4294	391.929	gnps_motif_15.m2m	0.18039682510204766	0.7078356607106717	b'http://ms2lda.org/motifdb/motif/151006'	b'Fragments indicative for y-aminobutyric acid (amimobutyrate) substructure (MzCloud) \xe2\x80\x93 present in Beer 2 & Beer 3 \xe2\x80\x93 in beer 3 mainly based on C4H7O2 fragment.'
13943	595.7729	423.128	urine_mass2motif_159.m2m	0.6152560236014833	0.47032834097173903	b'http://ms2lda.org/motifdb/motif/150945'	b'C6H10O3 metabolite with C3H7O fragment - check - interesting!'
11195	596.4184	355.576	gnps_motif_15.m2m	0.192911417560068	0.7078356607106718	b'http://ms2lda.org/motifdb/motif/151006'	b'Fragments indicative for y-aminobutyric acid (amimobutyrate) substructure (MzCloud) \xe2\x80\x93 present in Beer 2 & Beer 3 \xe2\x80\x93 in beer 3 mainly based on C4H7O2 fragment.'
9033	597.304	296.128	gnps_motif_48.m2m	0.1421993008744283	0.9845594509523959	b'http://ms2lda.org/motifdb/motif/151051'	b'Fragment ion indicative for conjugation of a phosphate group (H4O4P)'
14612	597.9553	460.487	urine_mass2motif_159.m2m	0.5530722814816107	0.5158472794256473	b'http://ms2lda.org/motifdb/motif/150945'	b'C6H10O3 metabolite with C3H7O fragment - check - interesting!'
12346	598.0862	383.08	urine_mass2motif_159.m2m	0.17568395079691215	0.4705925213001033	b'http://ms2lda.org/motifdb/motif/150945'	b'C6H10O3 metabolite with C3H7O fragment - check - interesting!'
2921	598.2496	174.481	gnps_motif_28.m2m	0.1098666900015768	0.33649821085475035	b'http://ms2lda.org/motifdb/motif/151014'	b'2-oxochromen-7-yl [mainly dimethylated] related substructure'
13476	599.4344	411.924	urine_mass2motif_159.m2m	0.5995825383554492	0.5158472794256473	b'http://ms2lda.org/motifdb/motif/150945'	b'C6H10O3 metabolite with C3H7O fragment - check - interesting!'
14113	599.4348	431.651	urine_mass2motif_159.m2m	0.46412973123406953	0.47032834097173903	b'http://ms2lda.org/motifdb/motif/150945'	b'C6H10O3 metabolite with C3H7O fragment - check - interesting!'
14603	600.4322	460.034	urine_mass2motif_159.m2m	0.6152560236014833	0.47032834097173903	b'http://ms2lda.org/motifdb/motif/150945'	b'C6H10O3 metabolite with C3H7O fragment - check - interesting!'
14188	600.7786	434.508	urine_mass2motif_159.m2m	0.6152560236014833	0.47032834097173903	b'http://ms2lda.org/motifdb/motif/150945'	b'C6H10O3 metabolite with C3H7O fragment - check - interesting!'
2675	602.3408	169.159	gnps_motif_3.m2m	0.25047174316222	0.9251936734707631	b'http://ms2lda.org/motifdb/motif/151029'	b'nitrogen containing substructure [C5H12N] (in beer related to Leucine)'
8986	603.2937	297.587	gnps_motif_48.m2m	0.16445089561652948	0.9845594509523959	b'http://ms2lda.org/motifdb/motif/151051'	b'Fragment ion indicative for conjugation of a phosphate group (H4O4P)'
11684	603.4267	366.481	urine_mass2motif_159.m2m	0.11300297258326208	0.5460613391552608	b'http://ms2lda.org/motifdb/motif/150945'	b'C6H10O3 metabolite with C3H7O fragment - check - interesting!'
11684	603.4267	366.481	gnps_motif_15.m2m	0.10708770097222955	0.7078356607106718	b'http://ms2lda.org/motifdb/motif/151006'	b'Fragments indicative for y-aminobutyric acid (amimobutyrate) substructure (MzCloud) \xe2\x80\x93 present in Beer 2 & Beer 3 \xe2\x80\x93 in beer 3 mainly based on C4H7O2 fragment.'
14649	603.7965	469.911	urine_mass2motif_159.m2m	0.6152560236014833	0.47032834097173903	b'http://ms2lda.org/motifdb/motif/150945'	b'C6H10O3 metabolite with C3H7O fragment - check - interesting!'
14650	604.131	470.157	urine_mass2motif_159.m2m	0.6296677147396086	0.5158472794256473	b'http://ms2lda.org/motifdb/motif/150945'	b'C6H10O3 metabolite with C3H7O fragment - check - interesting!'
14681	604.131	473.546	urine_mass2motif_159.m2m	0.6152560236014833	0.47032834097173903	b'http://ms2lda.org/motifdb/motif/150945'	b'C6H10O3 metabolite with C3H7O fragment - check - interesting!'
14065	605.1853	428.648	urine_mass2motif_159.m2m	0.49954425129599206	0.47032834097173903	b'http://ms2lda.org/motifdb/motif/150945'	b'C6H10O3 metabolite with C3H7O fragment - check - interesting!'
14550	605.4792	450.686	urine_mass2motif_159.m2m	0.6152560236014833	0.47032834097173903	b'http://ms2lda.org/motifdb/motif/150945'	b'C6H10O3 metabolite with C3H7O fragment - check - interesting!'
14618	606.4687	460.652	urine_mass2motif_159.m2m	0.5491597373139072	0.5158472794256473	b'http://ms2lda.org/motifdb/motif/150945'	b'C6H10O3 metabolite with C3H7O fragment - check - interesting!'
14392	608.6897	440.509	urine_mass2motif_159.m2m	0.6152560236014833	0.47032834097173903	b'http://ms2lda.org/motifdb/motif/150945'	b'C6H10O3 metabolite with C3H7O fragment - check - interesting!'
14615	608.9453	460.358	urine_mass2motif_159.m2m	0.4995442512959921	0.47032834097173903	b'http://ms2lda.org/motifdb/motif/150945'	b'C6H10O3 metabolite with C3H7O fragment - check - interesting!'
12159	610.4347	377.688	urine_mass2motif_159.m2m	0.23586472431957886	0.47056919272201586	b'http://ms2lda.org/motifdb/motif/150945'	b'C6H10O3 metabolite with C3H7O fragment - check - interesting!'
12159	610.4347	377.688	gnps_motif_15.m2m	0.1789123959739562	0.7078356607106717	b'http://ms2lda.org/motifdb/motif/151006'	b'Fragments indicative for y-aminobutyric acid (amimobutyrate) substructure (MzCloud) \xe2\x80\x93 present in Beer 2 & Beer 3 \xe2\x80\x93 in beer 3 mainly based on C4H7O2 fragment.'
14602	611.4225	460.272	urine_mass2motif_159.m2m	0.6152560236014833	0.47032834097173903	b'http://ms2lda.org/motifdb/motif/150945'	b'C6H10O3 metabolite with C3H7O fragment - check - interesting!'
10699	611.4271	343.917	gnps_motif_15.m2m	0.22095648159932918	0.7078356607106717	b'http://ms2lda.org/motifdb/motif/151006'	b'Fragments indicative for y-aminobutyric acid (amimobutyrate) substructure (MzCloud) \xe2\x80\x93 present in Beer 2 & Beer 3 \xe2\x80\x93 in beer 3 mainly based on C4H7O2 fragment.'
14608	611.9704	460.333	urine_mass2motif_159.m2m	0.6152560236014833	0.47032834097173903	b'http://ms2lda.org/motifdb/motif/150945'	b'C6H10O3 metabolite with C3H7O fragment - check - interesting!'
13667	612.6885	414.75	urine_mass2motif_159.m2m	0.4497589993526082	0.47032834097173903	b'http://ms2lda.org/motifdb/motif/150945'	b'C6H10O3 metabolite with C3H7O fragment - check - interesting!'
13067	614.94	399.052	urine_mass2motif_159.m2m	0.37290487431281244	0.47032834097173903	b'http://ms2lda.org/motifdb/motif/150945'	b'C6H10O3 metabolite with C3H7O fragment - check - interesting!'
14007	616.1918	426.049	urine_mass2motif_159.m2m	0.6152560236014833	0.47032834097173903	b'http://ms2lda.org/motifdb/motif/150945'	b'C6H10O3 metabolite with C3H7O fragment - check - interesting!'
12699	617.4417	389.424	urine_mass2motif_159.m2m	0.3833615883141614	0.47032834097173903	b'http://ms2lda.org/motifdb/motif/150945'	b'C6H10O3 metabolite with C3H7O fragment - check - interesting!'
14644	620.4664	468.095	urine_mass2motif_159.m2m	0.6152560236014833	0.47032834097173903	b'http://ms2lda.org/motifdb/motif/150945'	b'C6H10O3 metabolite with C3H7O fragment - check - interesting!'
14619	620.485	460.447	urine_mass2motif_159.m2m	0.6152560236014833	0.47032834097173903	b'http://ms2lda.org/motifdb/motif/150945'	b'C6H10O3 metabolite with C3H7O fragment - check - interesting!'
9060	621.3042	297.661	gnps_motif_48.m2m	0.2351545384929736	0.9845594509523959	b'http://ms2lda.org/motifdb/motif/151051'	b'Fragment ion indicative for conjugation of a phosphate group (H4O4P)'
14604	622.9599	460.102	urine_mass2motif_159.m2m	0.6152560236014833	0.47032834097173903	b'http://ms2lda.org/motifdb/motif/150945'	b'C6H10O3 metabolite with C3H7O fragment - check - interesting!'
